# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1591011	1591400	-	LCCHNM_07855		(pseudo) WYL domain-containing protein	SO:0001217, UniRef:UniRef50_D3H8Z6, UniRef:UniRef90_UPI00124858E8
contig_1	cds	1591397	1591969	-	LCCHNM_07860		(pseudo) WYL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5C5TQ63, UniRef:UniRef90_A0A3R9JAN4
contig_1	cds	1591989	1593395	-	LCCHNM_07865		CRISPR-associated protein Csh1	SO:0001217, UniRef:UniRef50_C5NWU3
contig_1	cds	1593560	1593826	-	LCCHNM_07870		Conserved domain protein	SO:0001217, UniRef:UniRef50_B2IQB7, UniRef:UniRef90_S7X715
contig_1	cds	1593813	1594517	-	LCCHNM_07875		Phosphoserine phosphatase	SO:0001217, UniRef:UniRef50_D3H8Z8, UniRef:UniRef90_D3H8Z8
contig_1	cds	1594568	1598359	-	LCCHNM_07880	addA	helicase-exonuclease AddAB subunit AddA	SO:0001217, UniRef:UniRef50_Q04KF8, UniRef:UniRef90_A0A428BEL1
contig_1	cds	1598356	1601652	-	LCCHNM_07885	rexB	ATP-dependent nuclease subunit B	SO:0001217, UniRef:UniRef50_Q04KF9, UniRef:UniRef90_UPI0021B7A14B
contig_1	cds	1601684	1602250	-	LCCHNM_07890		GTP pyrophosphokinase	SO:0001217, UniParc:UPI0021B76A20, UniRef:UniRef100_UPI0021B76A20, UniRef:UniRef50_A0A4J1Y1I4, UniRef:UniRef90_A0A428E6N3
contig_1	cds	1602344	1602568	-	LCCHNM_07895		DUF4238 domain-containing protein	SO:0001217, UniParc:UPI0021B7D31E, UniRef:UniRef100_UPI0021B7D31E, UniRef:UniRef50_I0SXG8, UniRef:UniRef90_A0A428E7K0
contig_1	cds	1602572	1603273	-	LCCHNM_07900		Structural protein	RefSeq:WP_150922376.1, SO:0001217, UniParc:UPI0012488678, UniRef:UniRef100_UPI0012488678, UniRef:UniRef50_D3H900, UniRef:UniRef90_A0A428E779
contig_1	cds	1603481	1604605	-	LCCHNM_07905		HEPN-Apea domain-containing protein	SO:0001217, UniParc:UPI0021B70780, UniRef:UniRef100_UPI0021B70780, UniRef:UniRef50_E1M6W6, UniRef:UniRef90_A0A428E6M0
contig_1	cds	1604983	1605255	+	LCCHNM_07910	xerC	Tyrosine recombinase XerC	SO:0001217, UniRef:UniRef50_A0A0T8EIK5, UniRef:UniRef90_A0A0T8EIK5
contig_1	cds	1605519	1605911	-	LCCHNM_07915	rpsI	30S ribosomal protein S9	COG:COG0103, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_000075964.1, SO:0001217, UniParc:UPI0001C4A42E, UniRef:UniRef100_A0A3A4M5Z6, UniRef:UniRef50_P21470, UniRef:UniRef90_A3CQF1
contig_1	cds	1605930	1606376	-	LCCHNM_07920	rplM	50S ribosomal protein L13	KEGG:K02871, RefSeq:WP_001044624.1, SO:0001217, UniParc:UPI00000513A0, UniRef:UniRef100_A0A427Z0D8, UniRef:UniRef50_A5VLH3, UniRef:UniRef90_G6CC32
contig_1	ncRNA-region	1606400	1606483	-			Ribosomal protein L13 leader	RFAM:RF00555, SO:0000140
contig_1	cds	1606592	1607722	-	LCCHNM_07925		ABC transporter permease, Na+ export	SO:0001217, UniRef:UniRef50_S3ALU3, UniRef:UniRef90_D3HAY9
contig_1	cds	1607788	1608681	-	LCCHNM_07930	yhaQ	ABC-type uncharacterized transport system, ATPase component	COG:COG4152, COG:R, RefSeq:WP_020902740.1, SO:0001217, UniParc:UPI00035A6F9B, UniRef:UniRef100_A0A081QSG6, UniRef:UniRef50_A0A064C3G9, UniRef:UniRef90_A0A064C3G9
contig_1	cds	1608917	1611322	-	LCCHNM_07935	pheT	phenylalanine--tRNA ligase subunit beta	COG:COG0073, COG:J, EC:6.1.1.20, GO:0000049, GO:0000287, GO:0004826, GO:0005524, GO:0005737, GO:0006432, GO:0016740, SO:0001217, UniRef:UniRef50_Q5XCX3, UniRef:UniRef90_Q97S34
contig_1	cds	1611443	1612489	-	LCCHNM_07940	pheS	phenylalanine--tRNA ligase subunit alpha	COG:COG0016, COG:J, EC:6.1.1.20, GO:0000049, GO:0000287, GO:0004826, GO:0005524, GO:0005737, GO:0006432, GO:0016740, RefSeq:WP_000103742.1, SO:0001217, UniParc:UPI0001F899BF, UniRef:UniRef100_A0A428E3W2, UniRef:UniRef50_Q9A0I1, UniRef:UniRef90_Q04LU1
contig_1	cds	1612761	1613240	-	LCCHNM_07945		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_D3HAZ4, UniRef:UniRef90_D3HAZ4
contig_1	cds	1613215	1613634	-	LCCHNM_07950	parB	Chromosome partitioning protein ParB	RefSeq:WP_247930511.1, SO:0001217, UniParc:UPI0020011BEB, UniRef:UniRef100_UPI0020011BEB, UniRef:UniRef50_D3HAZ5, UniRef:UniRef90_E9FMA3
contig_1	cds	1613662	1614288	-	LCCHNM_07955	pgpB	Membrane-associated phospholipid phosphatase	COG:COG0671, COG:I, SO:0001217, UniRef:UniRef50_A0A380JK39, UniRef:UniRef90_A0A4J1ZHQ0
contig_1	cds	1614302	1614865	-	LCCHNM_07960	fmnP	Riboflavin transporter FmnP	COG:COG3601, COG:H, SO:0001217, UniRef:UniRef50_Q5M614, UniRef:UniRef90_A0A081R286
contig_1	ncRNA-region	1615020	1615238	-			FMN riboswitch (RFN element)	RFAM:RF00050, SO:0000035
contig_1	cds	1615298	1615801	-	LCCHNM_07965	trmL	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	COG:COG0219, COG:J, EC:2.1.1.207, KEGG:K03216, SO:0001217, UniRef:UniRef50_Q042B4, UniRef:UniRef90_Q8DQY3
contig_1	ncRNA-region	1615828	1615923	-			23S methyl RNA motif	RFAM:RF01065, SO:0005836
contig_1	cds	1616085	1616597	-	LCCHNM_07970		GCN5 family acetyltransferase	SO:0001217, UniRef:UniRef50_D0RSW9, UniRef:UniRef90_A0A0X8UWW7
contig_1	cds	1616902	1617732	-	LCCHNM_07975	ecfT	ECF-type transporter transmembrane protein EcfT	COG:COG0619, COG:H, SO:0001217, UniRef:UniRef50_A0A3A1YCN1, UniRef:UniRef90_A5LK44
contig_1	cds	1617717	1619399	-	LCCHNM_07980	gsiA	energy-coupling factor transporter ATPase	COG:COG1123, COG:O, EC:7.-.-.-, GO:0005524, GO:0005886, GO:0022857, SO:0001217, UniRef:UniRef50_Q74I62, UniRef:UniRef90_Q8DQY5
contig_1	cds	1619673	1620218	-	LCCHNM_07985		ECF-type riboflavin transporter substrate-binding protein	SO:0001217, UniParc:UPI0021B5FB27, UniRef:UniRef100_UPI0021B5FB27, UniRef:UniRef50_Q8DY59, UniRef:UniRef90_E9FMB2
contig_1	cds	1620234	1621082	-	LCCHNM_07990		Stereoselective (R,S)-S-adenosylmethionine hydrolase (adenosine-forming)	COG:COG1912, COG:HV, SO:0001217, UniParc:UPI0021B6FC5B, UniRef:UniRef100_UPI0021B6FC5B, UniRef:UniRef50_A0A0M4JYS7, UniRef:UniRef90_A0A0M4JYS7
contig_1	cds	1621270	1622619	+	LCCHNM_07995	trkA	Trk system potassium transporter TrkA	COG:COG0569, COG:PT, RefSeq:WP_064276391.1, SO:0001217, UniParc:UPI0007D97AC1, UniRef:UniRef100_A0A1S9ZBU7, UniRef:UniRef50_E7S9Z9, UniRef:UniRef90_A0A0B7M1M5
contig_1	cds	1622623	1624062	+	LCCHNM_08000	trkG	Trk-type K+ transport system, membrane component	COG:COG0168, COG:P, SO:0001217, UniRef:UniRef50_A0A1S0ZBG6, UniRef:UniRef90_A0A1S0ZBG6
contig_1	sorf	1624130	1624216	-	LCCHNM_08005		Chlorohydrolase	SO:0001217, UniParc:UPI00093F8E85, UniRef:UniRef100_A0A1X1JST8, UniRef:UniRef50_A5M8R6, UniRef:UniRef90_A5M8R6
contig_1	cds	1624363	1626678	-	LCCHNM_08010	pflB	formate C-acetyltransferase	COG:C, COG:COG1882, RefSeq:WP_261009439.1, SO:0001217, UniParc:UPI0021B50918, UniRef:UniRef100_UPI0021B50918, UniRef:UniRef50_O32797, UniRef:UniRef90_A0A0E7TMP1
contig_1	cds	1627022	1628083	+	LCCHNM_08015	dinB	DNA polymerase IV	COG:COG0389, COG:L, EC:2.7.7.7, GO:0000287, GO:0003684, GO:0003887, GO:0005737, GO:0006261, GO:0009432, GO:0042276, SO:0001217, UniRef:UniRef50_Q5M2Y5, UniRef:UniRef90_Q97SC7
contig_1	cds	1628116	1628961	-	LCCHNM_08020	uppP	undecaprenyl-diphosphate phosphatase	COG:COG1968, COG:I, EC:3.6.1.27, GO:0005886, GO:0008360, GO:0009252, GO:0016311, GO:0046677, GO:0050380, GO:0071555, SO:0001217, UniRef:UniRef50_Q9CDM7, UniRef:UniRef90_Q04M23
contig_1	cds	1629022	1630911	-	LCCHNM_08025		Uncharacterized membrane protein	COG:COG4907, COG:S, SO:0001217, UniRef:UniRef50_Q8CZ59, UniRef:UniRef90_Q8CZ59
contig_1	cds	1631050	1632615	+	LCCHNM_08030	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, SO:0001217, UniRef:UniRef50_A0A224XBN3, UniRef:UniRef90_F9PCX5
contig_1	cds	1632615	1633355	+	LCCHNM_08035	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, SO:0001217, UniRef:UniRef50_A0A0N0DM22, UniRef:UniRef90_A0A081QD55
contig_1	sorf	1633418	1633504	-	LCCHNM_08040		N-ethylammeline chlorohydrolase	SO:0001217, UniParc:UPI000990BCD8, UniRef:UniRef100_A0A139QCX7, UniRef:UniRef50_A0A139QCX7, UniRef:UniRef90_A0A139QCX7
contig_1	cds	1633560	1633775	-	LCCHNM_08045		Spermidine synthase	RefSeq:WP_001130035.1, SO:0001217, UniParc:UPI0001BEE153, UniRef:UniRef100_A0A0F2CL11, UniRef:UniRef50_E8JY87, UniRef:UniRef90_E8JY87
contig_1	cds	1634614	1635864	-	LCCHNM_08050	ilvA	threonine ammonia-lyase IlvA	COG:COG1171, COG:E, RefSeq:WP_000952976.1, SO:0001217, UniParc:UPI0001E54655, UniRef:UniRef100_A0A1T0C6F9, UniRef:UniRef50_Q02145, UniRef:UniRef90_A0A0B7KWF6
contig_1	cds	1635978	1637000	-	LCCHNM_08055	ilvC	ketol-acid reductoisomerase	COG:COG0059, COG:EH, EC:1.1.1.86, GO:0000287, GO:0004455, GO:0009097, GO:0009099, GO:0050661, RefSeq:WP_000290683.1, SO:0001217, UniParc:UPI0001BEE156, UniRef:UniRef100_D4FQ25, UniRef:UniRef50_Q9Z565, UniRef:UniRef90_Q04M32
contig_1	cds	1637066	1637542	-	LCCHNM_08060	ilvN	acetolactate synthase large subunit	RefSeq:WP_001253803.1, SO:0001217, UniParc:UPI000005143A, UniRef:UniRef100_A0A1S9Z809, UniRef:UniRef50_Q4L7T7, UniRef:UniRef90_A0A1S9Z809
contig_1	cds	1637535	1639235	-	LCCHNM_08065	ilvB	acetolactate synthase large subunit	COG:COG0028, COG:EH, RefSeq:WP_049539216.1, SO:0001217, UniParc:UPI00066E0B49, UniRef:UniRef100_A0A1X0WWZ6, UniRef:UniRef50_Q02137, UniRef:UniRef90_E8JY82
contig_1	cds	1639565	1641646	-	LCCHNM_08070	fusA	elongation factor G	COG:COG0480, COG:J, GO:0003746, GO:0003924, GO:0005525, GO:0005737, RefSeq:WP_000090348.1, SO:0001217, UniParc:UPI0001E52DDE, UniRef:UniRef100_A0A081SCV9, UniRef:UniRef50_P80868, UniRef:UniRef90_P69946
contig_1	cds	1641926	1642396	-	LCCHNM_08075	rpsG	30S ribosomal protein S7	COG:COG0049, COG:J, GO:0000049, GO:0003735, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_000087873.1, SO:0001217, UniParc:UPI00000E4926, UniRef:UniRef100_Q04MH8, UniRef:UniRef50_P38526, UniRef:UniRef90_Q9CDG0
contig_1	cds	1642416	1642829	-	LCCHNM_08080	rpsL	30S ribosomal protein S12	COG:COG0048, COG:J, GO:0000049, GO:0003735, GO:0006412, GO:0015935, GO:0019843, KEGG:K02950, RefSeq:WP_001142332.1, SO:0001217, UniParc:UPI0000051388, UniRef:UniRef100_Q04MH9, UniRef:UniRef50_P09901, UniRef:UniRef90_Q9F0R4
contig_1	cds	1643144	1643743	-	LCCHNM_08085	citB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	COG:COG2197, COG:TK, KEGG:K07693, RefSeq:WP_020901539.1, SO:0001217, UniParc:UPI00035A4785, UniRef:UniRef100_V8I9U3, UniRef:UniRef50_V1CNH0, UniRef:UniRef90_K8MWE1
contig_1	cds	1643745	1644842	-	LCCHNM_08090	comP	Signal transduction histidine kinase ComP	COG:COG4585, COG:T, SO:0001217, UniRef:UniRef50_A0A4V0BR59, UniRef:UniRef90_G0I7Y8
contig_1	cds	1644842	1645579	-	LCCHNM_08095	yadH	ABC-type multidrug transport system, permease component	COG:COG0842, COG:V, RefSeq:WP_124787572.1, SO:0001217, UniParc:UPI000F5FA17C, UniRef:UniRef100_A0A428DWB8, UniRef:UniRef50_A0A0X8UTI2, UniRef:UniRef90_A0A0X8UTI2
contig_1	cds	1645581	1646465	-	LCCHNM_08100	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, SO:0001217, UniRef:UniRef50_A0A0Z8FZ80, UniRef:UniRef90_A0A3R9NEJ3
contig_1	cds	1646452	1646646	-	LCCHNM_08105		Alanine aminotransferase	RefSeq:WP_064276722.1, SO:0001217, UniParc:UPI0007D97B18, UniRef:UniRef100_A0A178K3N1, UniRef:UniRef50_F2QFC1, UniRef:UniRef90_E8K2A3
contig_1	cds	1646643	1646834	-	LCCHNM_08110		Alanine aminotransferase	RefSeq:WP_082888142.1, SO:0001217, UniParc:UPI0009EE3924, UniRef:UniRef100_A0A178K4B3, UniRef:UniRef50_A0A081SCV1, UniRef:UniRef90_E8K2A2
contig_1	cds	1646976	1648643	-	LCCHNM_08115	yloV	putative kinase related to dihydroxyacetone kinase	COG:COG1461, COG:R, RefSeq:WP_060627476.1, SO:0001217, UniParc:UPI0006BDCB66, UniRef:UniRef100_A0A0M4KE60, UniRef:UniRef50_A0A0R2J0F5, UniRef:UniRef90_A0A0X8JWQ0
contig_1	cds	1648646	1649011	-	LCCHNM_08120		Alkaline-shock protein	RefSeq:WP_000216437.1, SO:0001217, UniParc:UPI0001E52DFD, UniRef:UniRef100_D3HB17, UniRef:UniRef50_A0A3R9KFI4, UniRef:UniRef90_E8K299
contig_1	cds	1649167	1649355	-	LCCHNM_08125	rpmB	50S ribosomal protein L28	COG:COG0227, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_001140948.1, SO:0001217, UniParc:UPI0000051435, UniRef:UniRef100_A8AYZ9, UniRef:UniRef50_P23374, UniRef:UniRef90_Q8DWE1
contig_1	cds	1649462	1650136	-	LCCHNM_08130		DUF2154 domain-containing protein	SO:0001217, UniRef:UniRef50_D3HB21
contig_1	cds	1650141	1650587	-	LCCHNM_08135	lytT	DNA-binding response regulator, LytR/AlgR family	COG:COG3279, COG:KT, RefSeq:WP_238095621.1, SO:0001217, UniParc:UPI001EDCDBF4, UniRef:UniRef100_UPI001EDCDBF4, UniRef:UniRef50_A0A0H2URK9, UniRef:UniRef90_A0A0H2URK9
contig_1	cds	1650701	1651204	-	LCCHNM_08140		Membrane-associated phospholipid phosphatase	SO:0001217, UniRef:UniRef50_A0A0U0N2Q6
contig_1	cds	1651300	1653045	-	LCCHNM_08145		ABC transporter, permease and ATP-binding protein, multidrug export	SO:0001217, UniRef:UniRef50_A0A239SMP9, UniRef:UniRef90_A0A0T8UBY6
contig_1	cds	1653051	1654820	-	LCCHNM_08150		ABC transporter, ATP-binding protein, multidrug export	RefSeq:WP_084950780.1, SO:0001217, UniParc:UPI000A121154, UniRef:UniRef100_A0A1X1KFP9, UniRef:UniRef50_A0A1Q8ECI3, UniRef:UniRef90_A0A0T7KA12
contig_1	cds	1654804	1655265	-	LCCHNM_08155	marR	MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_S3AFJ6, UniRef:UniRef90_A0A1F0BQJ6
contig_1	cds	1655446	1655736	-	LCCHNM_08160		PTS fructose transporter subunit IA	RefSeq:WP_004256757.1, SO:0001217, UniParc:UPI000328375A, UniRef:UniRef100_A0A1X1JT21, UniRef:UniRef50_J3A5W9, UniRef:UniRef90_F3UPM4
contig_1	cds	1655827	1656663	-	LCCHNM_08165		PTS system mannose-specific transporter subunit IID	SO:0001217, UniParc:UPI0000F1B967, UniRef:UniRef100_A0A1X1JYB6, UniRef:UniRef50_A0A0F2CQ49, UniRef:UniRef90_A0A0F3H9W7
contig_1	cds	1656665	1657510	-	LCCHNM_08170		PTS system, mannose-specific IIC component	RefSeq:WP_049501833.1, SO:0001217, UniParc:UPI00066B4552, UniRef:UniRef100_A0A1X1JYC2, UniRef:UniRef50_A0A0F5MM19, UniRef:UniRef90_F0HYV1
contig_1	cds	1657538	1658032	-	LCCHNM_08175	agaB	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	COG:COG3444, COG:G, RefSeq:WP_004193690.1, SO:0001217, UniParc:UPI00020C4DCC, UniRef:UniRef100_A0A0F2E2V9, UniRef:UniRef50_A0A0C1HU44, UniRef:UniRef90_A0A6N3BUM2
contig_1	cds	1658076	1658513	-	LCCHNM_08180		PTS fructose transporter subunit IIA	RefSeq:WP_004256753.1, SO:0001217, UniParc:UPI0003282747, UniRef:UniRef100_A0A1X1JSP7, UniRef:UniRef50_A0A139QG78, UniRef:UniRef90_A0A0F2E5C9
contig_1	cds	1658719	1659981	-	LCCHNM_08185		Sugar-binding periplasmic protein	SO:0001217, UniRef:UniRef50_D0RXR0, UniRef:UniRef90_D0RXR0
contig_1	cds	1659999	1660682	-	LCCHNM_08190		Two component system response regulator	RefSeq:WP_004256751.1, SO:0001217, UniParc:UPI0003282D0B, UniRef:UniRef100_A0A1X1JYE9, UniRef:UniRef50_Q97J31, UniRef:UniRef90_F0IQW8
contig_1	cds	1660675	1661991	-	LCCHNM_08195		HATPase-c domain-containing protein	RefSeq:WP_049501830.1, SO:0001217, UniParc:UPI00066E918E, UniRef:UniRef100_UPI00066E918E, UniRef:UniRef50_A0A116QYQ6, UniRef:UniRef90_D0RXR2
contig_1	cds	1661991	1662977	-	LCCHNM_08200		Ribose ABC superfamily ATP binding cassette transporter, binding protein	SO:0001217, UniParc:UPI0021B4DA43, UniRef:UniRef100_UPI0021B4DA43, UniRef:UniRef50_A0A448AKG3, UniRef:UniRef90_F3V018
contig_1	cds	1663506	1664222	-	LCCHNM_08205	tACO1	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_247947078.1, SO:0001217, UniParc:UPI002000FCCE, UniRef:UniRef100_UPI002000FCCE, UniRef:UniRef50_Q8ZK08, UniRef:UniRef90_A3CLH4
contig_1	cds	1664319	1665689	-	LCCHNM_08210	norM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	COG:COG0534, COG:V, SO:0001217, UniRef:UniRef50_V8BG68, UniRef:UniRef90_A5LPZ0
contig_1	cds	1665805	1666959	-	LCCHNM_08215	recA	recombinase RecA	COG:COG0468, COG:L, GO:0003684, GO:0003697, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009432, GO:0140664, SO:0001217, UniRef:UniRef50_P27624, UniRef:UniRef90_Q04IM6
contig_1	cds	1667014	1668270	-	LCCHNM_08220	cinA	competence/damage-inducible protein A	COG:COG1546, COG:H, SO:0001217, UniRef:UniRef50_P54184, UniRef:UniRef90_P54184
contig_1	cds	1668348	1669403	-	LCCHNM_08225		Transcriptional regulator	SO:0001217, UniRef:UniRef50_J0YP44, UniRef:UniRef90_A0A0F2E0M5
contig_1	cds	1669411	1669929	-	LCCHNM_08230	ywnH	Putative phosphinothricin acetyltransferase YwnH	SO:0001217, UniRef:UniRef50_A0A428I2H0, UniRef:UniRef90_A0A428I2H0
contig_1	cds	1669919	1670362	-	LCCHNM_08235	tsaE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	COG:COG0802, COG:J, SO:0001217, UniRef:UniRef50_A0A380KIE2, UniRef:UniRef90_A0A0B7LQB7
contig_1	cds	1670457	1671086	-	LCCHNM_08240		Competence regulated protein	SO:0001217, UniRef:UniRef50_S7XMY1, UniRef:UniRef90_A0A4U9ZVG7
contig_1	cds	1671219	1671641	-	LCCHNM_08245	ndk	nucleoside-diphosphate kinase	COG:COG0105, COG:F, EC:2.7.4.6, GO:0004550, GO:0005524, GO:0005737, GO:0006165, GO:0006183, GO:0006228, GO:0006241, GO:0046872, SO:0001217, UniRef:UniRef50_Q04IK8, UniRef:UniRef90_Q04IK8
contig_1	cds	1671750	1675427	-	LCCHNM_08250	rpoC	DNA-directed RNA polymerase subunit beta'	COG:COG0086, COG:K, EC:2.7.7.6, KEGG:K03046, SO:0001217, UniRef:UniRef50_A4VYU4, UniRef:UniRef90_A0A150NUT1
contig_1	cds	1675460	1679071	-	LCCHNM_08255	rpoB	DNA-directed RNA polymerase subunit beta	COG:COG0085, COG:K, EC:2.7.7.6, GO:0000428, GO:0003677, GO:0003899, GO:0006351, GO:0032549, SO:0001217, UniRef:UniRef50_A6TWJ0, UniRef:UniRef90_B9DSZ5
contig_1	ncRNA-region	1679258	1679315	-			Lacto-rpoB RNA	RFAM:RF01709, SO:0005836
contig_1	cds	1679555	1681039	+	LCCHNM_08260	acpB	Capsule synthesis positive regulator AcpB	SO:0001217, UniRef:UniRef50_A0A1X1L732, UniRef:UniRef90_A0A6I1UKB2
contig_1	cds	1681146	1685042	+	LCCHNM_08265		pullulanase	SO:0001217, UniRef:UniRef50_A0A0H2UNG0, UniRef:UniRef90_A0A428DW16
contig_1	cds	1685139	1686188	-	LCCHNM_08270	ssuD	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	COG:COG2141, COG:HR, SO:0001217, UniRef:UniRef50_A0A0F2DE05, UniRef:UniRef90_A0A0E2P889
contig_1	cds	1686307	1688115	-	LCCHNM_08275	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	COG:COG0449, COG:M, EC:2.6.1.16, GO:0004360, GO:0005829, GO:0005975, GO:0006002, GO:0006047, GO:0006487, GO:0006541, GO:0097367, SO:0001217, UniParc:UPI0021B5639D, UniRef:UniRef100_UPI0021B5639D, UniRef:UniRef50_P0CI73, UniRef:UniRef90_Q8DRA8
contig_1	cds	1688307	1689686	-	LCCHNM_08280	bglA	6-phospho-beta-glucosidase	BlastRules:WP_000943526, COG:COG2723, COG:G, SO:0001217, UniRef:UniRef50_O05508, UniRef:UniRef90_A0A0B7LW39
contig_1	cds	1689785	1691638	-	LCCHNM_08285	proS	proline--tRNA ligase	COG:COG0442, COG:J, EC:6.1.1.15, GO:0002161, GO:0004827, GO:0005524, GO:0005737, GO:0006433, GO:0016740, RefSeq:WP_084930177.1, SO:0001217, UniParc:UPI000A10796F, UniRef:UniRef100_A0A1X1L6D9, UniRef:UniRef50_Q03MK9, UniRef:UniRef90_Q04MI4
contig_1	cds	1691651	1692910	-	LCCHNM_08290	rseP	RIP metalloprotease RseP	COG:COG0750, COG:OK, EC:3.4.24.-, GO:0004222, GO:0005886, GO:0006508, GO:0046872, SO:0001217, UniParc:UPI0021B7594B, UniRef:UniRef100_UPI0021B7594B, UniRef:UniRef50_Q9RPP2, UniRef:UniRef90_Q8DRB1
contig_1	cds	1692932	1693735	-	LCCHNM_08295	cdsA	CDP-diglyceride synthetase	COG:COG0575, COG:I, RefSeq:WP_023946755.1, SO:0001217, UniParc:UPI0003D3AB7D, UniRef:UniRef100_A0A1X1JHE1, UniRef:UniRef50_A0A0E2UDQ6, UniRef:UniRef90_F9HKQ4
contig_1	cds	1693744	1694502	-	LCCHNM_08300	uppS	isoprenyl transferase	COG:COG0020, COG:I, EC:2.5.1.-, GO:0000287, GO:0002094, GO:0005829, GO:0008834, GO:0016094, GO:0030145, SO:0001217, UniParc:UPI0021B7987E, UniRef:UniRef100_UPI0021B7987E, UniRef:UniRef50_Q97SR4, UniRef:UniRef90_Q97SR4
contig_1	ncRNA	1694714	1694806	-	LCCHNM_08305	csRNA	Cia-dependent small RNA csRNA1	RFAM:RF02379, SO:0000655
contig_1	cds	1694840	1695412	-	LCCHNM_08310		Prolyl-tRNA synthetase	RefSeq:WP_049502636.1, SO:0001217, UniParc:UPI00066BAC8F, UniRef:UniRef100_A0A1S9ZBW6, UniRef:UniRef50_A0A0H2UN86, UniRef:UniRef90_V8IE22
contig_1	cds	1695393	1696364	-	LCCHNM_08315	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0003677, GO:0005524, GO:0006281, GO:0006310, GO:0009378, GO:0009432, GO:0016887, RefSeq:WP_033672410.1, SO:0001217, UniParc:UPI000427B334, UniRef:UniRef100_A0A1S9ZC77, UniRef:UniRef50_Q97SR6, UniRef:UniRef90_Q97SR6
contig_1	ncRNA	1697004	1697099	-	LCCHNM_08320	csRNA	Cia-dependent small RNA csRNA1	RFAM:RF02379, SO:0000655
contig_1	ncRNA	1697196	1697289	-	LCCHNM_08325	csRNA	Cia-dependent small RNA csRNA1	RFAM:RF02379, SO:0000655
contig_1	cds	1697524	1697760	-	LCCHNM_08330		(pseudo) GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_S3ATJ9, UniRef:UniRef90_A0A4U1LA13
contig_1	cds	1697772	1698467	-	LCCHNM_08335	rimL	Protein N-acetyltransferase, RimJ/RimL family	COG:COG1670, COG:JO, SO:0001217, UniRef:UniRef50_A0A064C5T5, UniRef:UniRef90_A0A064C5T5
contig_1	cds	1698662	1701163	-	LCCHNM_08340		Leucine--tRNA ligase	SO:0001217, UniRef:UniRef50_A8FGG0
contig_1	cds	1701311	1702960	+	LCCHNM_08345		Histidine kinase	SO:0001217, UniRef:UniRef50_S3AFF9, UniRef:UniRef90_A0A0F2E304
contig_1	cds	1702953	1703723	+	LCCHNM_08350		Response regulator receiver domain protein	SO:0001217, UniRef:UniRef50_S3AAH2, UniRef:UniRef90_E8KD84
contig_1	cds	1704016	1705056	+	LCCHNM_08355		Extracellular solute-binding protein	SO:0001217, UniRef:UniRef50_A0A6I2GLK7, UniRef:UniRef90_A0A7X1V2G6
contig_1	cds	1705218	1706264	+	LCCHNM_08360	afuA	ABC-type Fe3+ transport system, periplasmic component	COG:COG1840, COG:P, SO:0001217, UniRef:UniRef50_A0A6I2GLK7, UniRef:UniRef90_A0A0T8RDU5
contig_1	cds	1706277	1707368	+	LCCHNM_08365	potA	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component	COG:COG3842, COG:E, RefSeq:WP_001289693.1, SO:0001217, UniParc:UPI0002045268, UniRef:UniRef100_A0A0T7K5F1, UniRef:UniRef50_Q8RGC8, UniRef:UniRef90_A0A0T7K5F1
contig_1	cds	1707358	1709016	+	LCCHNM_08370		Iron ABC transporter permease	RefSeq:WP_000440018.1, SO:0001217, UniParc:UPI0001E53538, UniRef:UniRef100_A0A081S9L5, UniRef:UniRef50_E0NWX9, UniRef:UniRef90_S3BA23
contig_1	cds	1709119	1709811	-	LCCHNM_08375		Fructose-2,6,bisphosphatase	SO:0001217, UniRef:UniRef50_D3HB60
