# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1840459	1842603	-	IPMCLH_08960	topA	type I DNA topoisomerase	COG:COG0551, COG:L, RefSeq:WP_014633069.1, SO:0001217, UniParc:UPI0002179F1C, UniRef:UniRef100_A0A074IUK8, UniRef:UniRef50_Q2FHI8, UniRef:UniRef90_A0A074IUK8
contig_1	cds	1842771	1843610	-	IPMCLH_08965	dprA	DNA-processing protein DprA	COG:COG0758, COG:L, KEGG:K04096, RefSeq:WP_045768653.1, SO:0001217, UniParc:UPI0005F3317D, UniRef:UniRef100_UPI0005F3317D, UniRef:UniRef50_Q8DPI7, UniRef:UniRef90_A0A564TMB9
contig_1	cds	1843677	1844597	-	IPMCLH_08970		Beta-glucoside kinase	RefSeq:WP_045768652.1, SO:0001217, UniParc:UPI0005F307AF, UniRef:UniRef100_UPI0005F307AF, UniRef:UniRef50_A0A428HYD0, UniRef:UniRef90_A0A428B8Z8
contig_1	cds	1844604	1845374	-	IPMCLH_08975	rnhB	ribonuclease HII	COG:COG0164, COG:L, EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, RefSeq:WP_045768651.1, SO:0001217, UniParc:UPI0005F32BD5, UniRef:UniRef100_A0A412ABU4, UniRef:UniRef50_Q8DUE1, UniRef:UniRef90_Q03KX7
contig_1	cds	1845361	1846215	-	IPMCLH_08980	ylqF	ribosome biogenesis GTPase YlqF	COG:COG1161, COG:J, RefSeq:WP_045768650.1, SO:0001217, UniParc:UPI0005F35846, UniRef:UniRef100_A0A412ABU7, UniRef:UniRef50_E0PRE6, UniRef:UniRef90_A0A1V0HA06
contig_1	cds	1846344	1847033	-	IPMCLH_08985		Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	COG:COG2932, COG:X, RefSeq:WP_045772410.1, SO:0001217, UniParc:UPI0005F327D0, UniRef:UniRef100_A0A412AC17, UniRef:UniRef50_A0A3P5XPI2, UniRef:UniRef90_F8LX09
contig_1	cds	1847128	1847643	-	IPMCLH_08990		DNA-binding transcriptional regulator	RefSeq:WP_004182431.1, SO:0001217, UniParc:UPI0002179F16, UniRef:UniRef100_F8HCW8, UniRef:UniRef50_D3H998, UniRef:UniRef90_A0A3S4MQX8
contig_1	cds	1847666	1848193	-	IPMCLH_08995	niaX	Niacin transporter NiaX	RefSeq:WP_002883896.1, SO:0001217, UniParc:UPI00019FC581, UniRef:UniRef100_A0A074ITM8, UniRef:UniRef50_A0A0H2UQ73, UniRef:UniRef90_J7TYQ9
contig_1	cds	1848306	1849868	-	IPMCLH_09000	ffh	signal recognition particle protein	RefSeq:WP_073687138.1, SO:0001217, UniParc:UPI00093F05DB, UniRef:UniRef100_A0A428B8V9, UniRef:UniRef50_Q54431, UniRef:UniRef90_A0A0A1E0I0
contig_1	cds	1849901	1850242	-	IPMCLH_09005	ylxM	putative DNA-binding protein	COG:COG2739, COG:K, SO:0001217, UniParc:UPI0001F89191, UniRef:UniRef100_A0A0F3H5T6, UniRef:UniRef50_Q97QD1, UniRef:UniRef90_A8AXA1
contig_1	cds	1850299	1850997	-	IPMCLH_09010	mngR	DNA-binding transcriptional regulator, GntR family	COG:COG2188, COG:K, RefSeq:WP_021144070.1, SO:0001217, UniParc:UPI000338ABBE, UniRef:UniRef100_A0A0S3JKV9, UniRef:UniRef50_S3AFU3, UniRef:UniRef90_A0A0F3H2H8
contig_1	cds	1851162	1852724	+	IPMCLH_09015	guaA	glutamine-hydrolyzing GMP synthase	COG:COG0519, COG:F, EC:6.3.5.2, GO:0003921, GO:0005524, GO:0006541, RefSeq:WP_002883901.1, SO:0001217, UniParc:UPI00019FC585, UniRef:UniRef100_A0A0A1DXH0, UniRef:UniRef50_Q7NHC2, UniRef:UniRef90_B9DUB2
contig_1	cds	1852883	1854094	+	IPMCLH_09020		Type II restriction enzyme BsuFI	RefSeq:WP_175061299.1, SO:0001217, UniParc:UPI0015823520, UniRef:UniRef100_UPI0015823520, UniRef:UniRef50_P25217, UniRef:UniRef90_A0A139PEM9
contig_1	cds	1854124	1855248	-	IPMCLH_09025		DNA cytosine methyltransferase	EC:2.1.1.37, KEGG:K00558, RefSeq:WP_175061300.1, SO:0001217, UniParc:UPI0015819F8D, UniRef:UniRef100_UPI0015819F8D, UniRef:UniRef50_P17044, UniRef:UniRef90_UPI0015819F8D
contig_1	cds	1855671	1856264	-	IPMCLH_09030		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001583E952, UniRef:UniRef90_UPI001583E952
contig_1	cds	1856450	1856752	+	IPMCLH_09035		hypothetical protein	RefSeq:WP_175061302.1, SO:0001217, UniParc:UPI00158145CE, UniRef:UniRef100_UPI00158145CE, UniRef:UniRef50_UPI00158145CE, UniRef:UniRef90_UPI00158145CE
contig_1	cds	1856753	1857100	+	IPMCLH_09040		hypothetical protein	RefSeq:WP_175061303.1, SO:0001217, UniParc:UPI001581A4F0, UniRef:UniRef100_UPI001581A4F0, UniRef:UniRef50_UPI001581A4F0, UniRef:UniRef90_UPI001581A4F0
contig_1	cds	1857207	1858457	+	IPMCLH_09045	ftsK	cell division protein FtsK	SO:0001217, UniRef:UniRef50_A0A0F3H6E1, UniRef:UniRef90_UPI001C2EB723
contig_1	cds	1858699	1860075	+	IPMCLH_09050		Rep family protein	RefSeq:WP_175061305.1, SO:0001217, UniParc:UPI001583104A, UniRef:UniRef100_UPI001583104A, UniRef:UniRef50_A0A448D237, UniRef:UniRef90_UPI001583104A
contig_1	cds	1860141	1860341	+	IPMCLH_09055		DUF3173 domain-containing protein	RefSeq:WP_175061306.1, SO:0001217, UniParc:UPI0015816DF3, UniRef:UniRef100_UPI0015816DF3, UniRef:UniRef50_A0A2D1KRU3, UniRef:UniRef90_UPI0015816DF3
contig_1	cds	1860355	1861590	+	IPMCLH_09060		site-specific integrase	SO:0001217, UniRef:UniRef50_A0A1L8R8I3, UniRef:UniRef90_UPI0015841858
contig_1	ncRNA	1861642	1861792	+	IPMCLH_09065	rli38	Listeria sRNA rli38	RFAM:RF01470, SO:0000655
contig_1	cds	1862257	1862835	-	IPMCLH_09070		ABC transporter permease	RefSeq:WP_045001688.1, SO:0001217, UniParc:UPI0002F5CB37, UniRef:UniRef100_F8HCW1, UniRef:UniRef50_F8LIN6, UniRef:UniRef90_F8LIN6
contig_1	cds	1862828	1863568	-	IPMCLH_09075		ABC transporter	RefSeq:WP_021151545.1, SO:0001217, UniParc:UPI00038A8D15, UniRef:UniRef100_T0TW01, UniRef:UniRef50_A0A366SF95, UniRef:UniRef90_F8LIN5
contig_1	cds	1863565	1864458	-	IPMCLH_09080	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_014633060.1, SO:0001217, UniParc:UPI0002179F12, UniRef:UniRef100_F8HCV9, UniRef:UniRef50_A0A448A814, UniRef:UniRef90_A0A448A814
contig_1	cds	1864918	1865937	-	IPMCLH_09085	adhP	alcohol dehydrogenase AdhP	RefSeq:WP_045772403.1, SO:0001217, UniParc:UPI0005F30666, UniRef:UniRef100_A0A0F3H2A8, UniRef:UniRef50_P39451, UniRef:UniRef90_A0A448ABW6
contig_1	cds	1866073	1866354	-	IPMCLH_09090		DUF4143 domain-containing protein	RefSeq:WP_002891080.1, SO:0001217, UniParc:UPI000277CB0F, UniRef:UniRef100_A0A074JDW3, UniRef:UniRef50_F8LIM8, UniRef:UniRef90_F8LIM8
contig_1	cds	1866332	1866709	-	IPMCLH_09095		YolD-like protein	SO:0001217, UniRef:UniRef50_A0A172Q7C2, UniRef:UniRef90_A0A3S4P136
contig_1	cds	1866706	1868121	-	IPMCLH_09100		DNA polymerase IV 2 (Pol IV 2)	KEGG:K03502, RefSeq:WP_049527886.1, SO:0001217, UniParc:UPI00066B17B8, UniRef:UniRef100_UPI00066B17B8, UniRef:UniRef50_A0A3R9J566, UniRef:UniRef90_F8LIM6
contig_1	cds	1868234	1869085	-	IPMCLH_09105	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, RefSeq:WP_049527889.1, SO:0001217, UniParc:UPI00066B4CA1, UniRef:UniRef100_UPI00066B4CA1, UniRef:UniRef50_S0JRZ4, UniRef:UniRef90_E8KVI3
contig_1	cds	1869098	1869727	-	IPMCLH_09110	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, RefSeq:WP_002891086.1, SO:0001217, UniParc:UPI00022512BE, UniRef:UniRef100_A0A074IVV7, UniRef:UniRef50_A0A0D5MJM1, UniRef:UniRef90_A0A074IVV7
contig_1	cds	1869736	1870377	-	IPMCLH_09115	hisM	ABC-type amino acid transport system, permease component	COG:COG0765, COG:E, RefSeq:WP_002891087.1, SO:0001217, UniParc:UPI00019FCC0A, UniRef:UniRef100_A0A074IS95, UniRef:UniRef50_V8BFM1, UniRef:UniRef90_A0A074IS95
contig_1	cds	1870577	1870909	-	IPMCLH_09120	phnA	Uncharacterized Zn-ribbon-containing protein	COG:COG2824, COG:R, RefSeq:WP_002891088.1, SO:0001217, UniParc:UPI0001E98FA6, UniRef:UniRef100_A0A0F3H270, UniRef:UniRef50_A0A0U5EW79, UniRef:UniRef90_G5JQQ8
contig_1	cds	1871027	1872835	-	IPMCLH_09125	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	COG:COG0449, COG:M, EC:2.6.1.16, GO:0004360, GO:0005829, GO:0005975, GO:0006002, GO:0006047, GO:0006487, GO:0006541, GO:0097367, RefSeq:WP_004182423.1, SO:0001217, UniParc:UPI0002179E65, UniRef:UniRef100_F8HCU4, UniRef:UniRef50_P0CI73, UniRef:UniRef90_Q8DRA8
contig_1	cds	1873043	1873951	+	IPMCLH_09130	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_004182422.1, SO:0001217, UniParc:UPI0002179E64, UniRef:UniRef100_F8HCU3, UniRef:UniRef50_M2P9P5, UniRef:UniRef90_A0A074IQ01
contig_1	cds	1874044	1874757	-	IPMCLH_09135	flgJ	Flagellum-specific peptidoglycan hydrolase FlgJ	COG:COG1705, COG:MN, RefSeq:WP_004182421.1, SO:0001217, UniParc:UPI0002179E63, UniRef:UniRef100_F8HCU2, UniRef:UniRef50_A0A2I8AKE0, UniRef:UniRef90_F8LWX2
contig_1	cds	1874930	1875937	+	IPMCLH_09140	yeiH	Membrane protein YeiH	RefSeq:WP_004182420.1, SO:0001217, UniParc:UPI0002179E62, UniRef:UniRef100_F8HCU1, UniRef:UniRef50_Q8DRZ4, UniRef:UniRef90_T0T7H4
contig_1	cds	1875992	1876306	-	IPMCLH_09145	yxeA	YxeA family protein	RefSeq:WP_004182419.1, SO:0001217, UniParc:UPI00022512BD, UniRef:UniRef100_F8HCU0, UniRef:UniRef50_J7TII4, UniRef:UniRef90_A0A0F3HPX7
contig_1	cds	1876451	1876849	-	IPMCLH_09150		DUF2333 domain-containing protein	RefSeq:WP_004182418.1, SO:0001217, UniParc:UPI000214650B, UniRef:UniRef100_A0A0F3HLT9, UniRef:UniRef50_A0A0M5JQG2, UniRef:UniRef90_A0A0M5JQG2
contig_1	cds	1877068	1878612	-	IPMCLH_09155	zinT	Periplasmic Zn/Cd-binding protein ZinT	COG:COG3443, COG:P, KEGG:K09815, RefSeq:WP_004182417.1, SO:0001217, UniParc:UPI0002146563, UniRef:UniRef100_A0A1W5ZET8, UniRef:UniRef50_Q8CWN2, UniRef:UniRef90_Q5M4Q6
contig_1	cds	1878772	1879593	+	IPMCLH_09160		Putative membrane protein	RefSeq:WP_014633050.1, SO:0001217, UniParc:UPI0002179E5F, UniRef:UniRef100_F8HCT7, UniRef:UniRef90_A0A1S1D866
contig_1	cds	1879650	1881047	-	IPMCLH_09165		C69 family dipeptidase	RefSeq:WP_155213887.1, SO:0001217, UniParc:UPI0012BC3751, UniRef:UniRef100_UPI0012BC3751, UniRef:UniRef50_A0A0H1UN73, UniRef:UniRef90_F8LIL3
contig_1	cds	1881065	1881976	-	IPMCLH_09170	whiA	DNA-binding protein WhiA	COG:COG1481, COG:K, GO:0003677, GO:0007049, GO:0043937, GO:0051301, KEGG:K09762, RefSeq:WP_004182012.1, SO:0001217, UniParc:UPI00019FCBFF, UniRef:UniRef100_A0A5C4NZ74, UniRef:UniRef50_Q8DTM9, UniRef:UniRef90_Q5M056
contig_1	cds	1881973	1882947	-	IPMCLH_09175	cofD	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	COG:COG0391, COG:GH, RefSeq:WP_149561353.1, SO:0001217, UniParc:UPI0011F16212, UniRef:UniRef100_A0A5C1JLR3, UniRef:UniRef50_A0A074JCD6, UniRef:UniRef90_A0A074JCD6
contig_1	cds	1882944	1883834	-	IPMCLH_09180	rapZ	RNase adapter RapZ	COG:COG1660, COG:T, GO:0005524, GO:0005525, RefSeq:WP_013990486.1, SO:0001217, UniParc:UPI000214655F, UniRef:UniRef100_A0A0F3H2F3, UniRef:UniRef50_O06973, UniRef:UniRef90_Q5M4R9
contig_1	cds	1883815	1884585	-	IPMCLH_09185		DUF1003 domain-containing protein	RefSeq:WP_013990485.1, SO:0001217, UniParc:UPI000214655E, UniRef:UniRef100_F8HCT2, UniRef:UniRef50_E9DN04, UniRef:UniRef90_E9DN04
contig_1	cds	1884712	1886781	-	IPMCLH_09190		Methyl-accepting transducer domain-containing protein	RefSeq:WP_049527899.1, SO:0001217, UniParc:UPI00066BF507, UniRef:UniRef100_UPI00066BF507, UniRef:UniRef50_J7T7N1, UniRef:UniRef90_J7T7N1
contig_1	cds	1887039	1887530	-	IPMCLH_09195	queF	preQ(1) synthase	COG:COG0780, COG:J, RefSeq:WP_004182410.1, SO:0001217, UniParc:UPI0002179E5A, UniRef:UniRef100_F8HCT0, UniRef:UniRef50_Q5L1B7, UniRef:UniRef90_A0A1C7C8N8
contig_1	cds	1887653	1888369	-	IPMCLH_09200	queE	7-carboxy-7-deazaguanine synthase QueE	COG:COG0602, COG:H, RefSeq:WP_004182409.1, SO:0001217, UniParc:UPI0002251274, UniRef:UniRef100_A0A0A1DXJ9, UniRef:UniRef50_Q81G67, UniRef:UniRef90_F8HCS9
contig_1	cds	1888362	1888805	-	IPMCLH_09205	queD	6-carboxytetrahydropterin synthase QueD	RefSeq:WP_004182408.1, SO:0001217, UniParc:UPI0002179E58, UniRef:UniRef100_F8HCS8, UniRef:UniRef50_A0A3S5E1F9, UniRef:UniRef90_A0A3S5E1F9
contig_1	cds	1888805	1889458	-	IPMCLH_09210	queC	7-cyano-7-deazaguanine synthase QueC	COG:COG0603, COG:J, EC:6.3.4.20, GO:0005524, GO:0008270, GO:0008616, GO:0016879, RefSeq:WP_004182407.1, SO:0001217, UniParc:UPI0002146516, UniRef:UniRef100_A0A0F3HLK3, UniRef:UniRef50_O31675, UniRef:UniRef90_Q5M064
contig_1	cds	1889633	1890013	-	IPMCLH_09215	ridA	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	COG:COG0251, COG:V, RefSeq:WP_002891112.1, SO:0001217, UniParc:UPI0001F82326, UniRef:UniRef100_A0A074JDT3, UniRef:UniRef50_O34133, UniRef:UniRef90_A0A074JDT3
contig_1	cds	1890366	1891565	-	IPMCLH_09220		MFS domain-containing protein	RefSeq:WP_013990481.1, SO:0001217, UniParc:UPI000214655A, UniRef:UniRef100_F8LIK2, UniRef:UniRef50_A0A0N7JDT4, UniRef:UniRef90_K8N3H8
contig_1	cds	1891675	1892082	-	IPMCLH_09225		Glycosyltransferase	RefSeq:WP_013990480.1, SO:0001217, UniParc:UPI0002146559, UniRef:UniRef100_A0A1W5ZEP1, UniRef:UniRef50_Q5M4S7, UniRef:UniRef90_F8HCS5
contig_1	cds	1892109	1893455	-	IPMCLH_09230	asnS	asparagine--tRNA ligase	RefSeq:WP_002891115.1, SO:0001217, UniParc:UPI00019FCBF4, UniRef:UniRef100_A0A1W5ZER6, UniRef:UniRef50_P54262, UniRef:UniRef90_F5WVN3
contig_1	cds	1893492	1894673	-	IPMCLH_09235	aspB	Aspartate/methionine/tyrosine aminotransferase	COG:COG0436, COG:E, RefSeq:WP_049546065.1, SO:0001217, UniParc:UPI00066D0BA2, UniRef:UniRef100_A0A1F0BTL8, UniRef:UniRef50_E7SAY5, UniRef:UniRef90_E9DN12
contig_1	cds	1894678	1895160	-	IPMCLH_09240		DUF5590 domain-containing protein	RefSeq:WP_004182029.1, SO:0001217, UniParc:UPI00019FCBF2, UniRef:UniRef100_A0A0A1E0L3, UniRef:UniRef50_T0V9M5, UniRef:UniRef90_T0T083
contig_1	cds	1895318	1897804	-	IPMCLH_09245	dnaQ	bifunctional DnaQ family exonuclease/ATP-dependent helicase	EC:5.6.2.3, KEGG:K03722, SO:0001217, UniRef:UniRef50_A0A412F3A6, UniRef:UniRef90_F8LIJ7
contig_1	cds	1897900	1898535	+	IPMCLH_09250	yqgX	Uncharacterized protein yqgX	RefSeq:WP_002891121.1, SO:0001217, UniParc:UPI000277CDB4, UniRef:UniRef100_T0UIE7, UniRef:UniRef50_A0A150NPC9, UniRef:UniRef90_F8LIJ6
contig_1	cds	1898641	1899597	-	IPMCLH_09255	nupQ	ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ	COG:COG1079, COG:F, RefSeq:WP_004182401.1, SO:0001217, UniParc:UPI000225126F, UniRef:UniRef100_A0A0F3H5N9, UniRef:UniRef50_O05255, UniRef:UniRef90_A0A806SLI2
contig_1	cds	1899599	1900666	-	IPMCLH_09260	mglC	Galactoside transport system permease protein MglC	KEGG:K23535, RefSeq:WP_014634595.1, SO:0001217, UniParc:UPI00021465C3, UniRef:UniRef100_A0A2A5QDC9, UniRef:UniRef50_K1MM50, UniRef:UniRef90_A0A564TI90
contig_1	cds	1900659	1902197	-	IPMCLH_09265	ccmA	heme ABC exporter ATP-binding protein CcmA	COG:COG3845, COG:F, KEGG:K23537, SO:0001217, UniRef:UniRef50_A0A380KNS4, UniRef:UniRef90_F8LIJ3
contig_1	cds	1902312	1903382	-	IPMCLH_09270		Bmp domain-containing protein	SO:0001217, UniRef:UniRef50_S3AK54, UniRef:UniRef90_A0A1F1HB83
contig_1	cds	1903445	1903843	-	IPMCLH_09275	cdd	cytidine deaminase	SO:0001217, UniRef:UniRef50_P19079, UniRef:UniRef90_F8LIJ1
contig_1	cds	1903830	1904492	-	IPMCLH_09280	deoC	deoxyribose-phosphate aldolase	RefSeq:WP_013990470.1, SO:0001217, UniParc:UPI000214649C, UniRef:UniRef100_X8IUN7, UniRef:UniRef50_Q4L819, UniRef:UniRef90_A0A1W5ZER1
contig_1	cds	1904526	1905803	-	IPMCLH_09285	pdp	pyrimidine-nucleoside phosphorylase	SO:0001217, UniRef:UniRef50_Q8DU33, UniRef:UniRef90_E8KVM3
contig_1	cds	1905800	1906390	-	IPMCLH_09290		Ribosomal protein L11 methyltransferase-like protein	RefSeq:WP_014633038.1, SO:0001217, UniParc:UPI00021465C9, UniRef:UniRef100_A0A074IVR2, UniRef:UniRef50_T0TVE9, UniRef:UniRef90_X8IUI1
contig_1	cds	1906494	1907423	+	IPMCLH_09295	coaA	type I pantothenate kinase	EC:2.7.1.33, KEGG:K00867, SO:0001217, UniRef:UniRef50_Q88Y75, UniRef:UniRef90_A0A448ABG7
contig_1	cds	1907493	1907729	+	IPMCLH_09300	rpsT	30S ribosomal protein S20	COG:COG0268, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, KEGG:K02968, RefSeq:WP_004182129.1, SO:0001217, UniParc:UPI00019FCB0A, UniRef:UniRef100_A0A074IXM8, UniRef:UniRef50_P66509, UniRef:UniRef90_Q5M080
contig_1	cds	1907815	1909230	-	IPMCLH_09305		histidine kinase	SO:0001217, UniRef:UniRef50_P0A4I5, UniRef:UniRef90_A0A0A1DXM4
contig_1	cds	1909220	1909894	-	IPMCLH_09310		DNA-binding response regulator	RefSeq:WP_002891134.1, SO:0001217, UniParc:UPI0002251268, UniRef:UniRef100_A0A074J068, UniRef:UniRef50_P0A4H7, UniRef:UniRef90_A0A074J068
contig_1	cds	1910093	1911763	-	IPMCLH_09315	fhs	formate--tetrahydrofolate ligase	COG:COG2759, COG:F, EC:6.3.4.3, GO:0004329, GO:0005524, GO:0035999, RefSeq:WP_045772382.1, SO:0001217, UniParc:UPI0005F33B03, UniRef:UniRef100_UPI0005F33B03, UniRef:UniRef50_Q8Y624, UniRef:UniRef90_Q5M083
contig_1	cds	1911980	1912663	+	IPMCLH_09320	coaB	phosphopantothenate--cysteine ligase	RefSeq:WP_004182113.1, SO:0001217, UniParc:UPI00019FCB06, UniRef:UniRef100_A0A5C1JM47, UniRef:UniRef50_A0A0E2UA61, UniRef:UniRef90_F8LII2
contig_1	cds	1912656	1913201	+	IPMCLH_09325	coaC	phosphopantothenoylcysteine decarboxylase	RefSeq:WP_004182014.1, SO:0001217, UniParc:UPI00019FCB05, UniRef:UniRef100_J7SIR9, UniRef:UniRef50_Q54433, UniRef:UniRef90_A0A1W5ZEM2
contig_1	cds	1913230	1913802	+	IPMCLH_09330		Uncharacterized membrane protein	COG:COG4684, COG:S, RefSeq:WP_004182105.1, SO:0001217, UniParc:UPI00019FCB04, UniRef:UniRef100_F8HCQ4, UniRef:UniRef50_A3CN52, UniRef:UniRef90_E3CSA2
contig_1	cds	1913869	1914429	+	IPMCLH_09335		ECF transporter S component	RefSeq:WP_004182060.1, SO:0001217, UniParc:UPI00019FCB03, UniRef:UniRef100_A0A0F3H241, UniRef:UniRef50_A3CN52, UniRef:UniRef90_E9DNB2
contig_1	cds	1914582	1916300	+	IPMCLH_09340	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_004182081.1, SO:0001217, UniParc:UPI00019FCB02, UniRef:UniRef100_A0A0F3H275, UniRef:UniRef50_A0A081Q324, UniRef:UniRef90_J7TS52
contig_1	cds	1916435	1917310	-	IPMCLH_09345	metF	methylenetetrahydrofolate reductase [NAD(P)H]	COG:COG0685, COG:E, RefSeq:WP_004182090.1, SO:0001217, UniParc:UPI00019FCB01, UniRef:UniRef100_A0A5C1JMU0, UniRef:UniRef50_Q5M4U7, UniRef:UniRef90_Q5M4U7
contig_1	cds	1917497	1919746	-	IPMCLH_09350	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	COG:COG0620, COG:E, EC:2.1.1.14, GO:0003871, GO:0008270, GO:0009086, GO:0032259, KEGG:K00549, RefSeq:WP_014633031.1, SO:0001217, UniParc:UPI000217A9C7, UniRef:UniRef100_F8HCQ0, UniRef:UniRef50_Q97S31, UniRef:UniRef90_Q97S31
contig_1	cds	1919998	1920348	-	IPMCLH_09355		Phage protein	RefSeq:WP_049527929.1, SO:0001217, UniParc:UPI00066CC658, UniRef:UniRef100_A0A428AV53, UniRef:UniRef50_Q5M4U9, UniRef:UniRef90_A0A2X4AVD3
contig_1	cds	1920495	1922225	+	IPMCLH_09360	pabB	aminodeoxychorismate synthase component I	EC:2.6.1.85, EC:4.1.3.38, KEGG:K03342, RefSeq:WP_049527932.1, SO:0001217, UniParc:UPI00066B02DF, UniRef:UniRef100_UPI00066B02DF, UniRef:UniRef50_A0A380K0Q9, UniRef:UniRef90_T0T7D0
contig_1	cds	1922441	1925077	+	IPMCLH_09365	mgtA	calcium-translocating P-type ATPase, PMCA-type	COG:COG0474, COG:P, RefSeq:WP_049527937.1, SO:0001217, UniParc:UPI00066DA54B, UniRef:UniRef100_UPI00066DA54B, UniRef:UniRef50_A0A6B8X7E5, UniRef:UniRef90_A0A6B8X7E5
contig_1	cds	1925224	1926492	-	IPMCLH_09370	dltD	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG:COG3966, COG:M, KEGG:K03740, RefSeq:WP_049545442.1, SO:0001217, UniParc:UPI00066BA02C, UniRef:UniRef100_A0A6A8THM1, UniRef:UniRef50_Q8DN13, UniRef:UniRef90_E8KVN9
contig_1	cds	1926485	1926724	-	IPMCLH_09375	dltC	D-alanine--poly(phosphoribitol) ligase subunit DltC	COG:COG0236, COG:I, GO:0005737, GO:0036370, GO:0070395, GO:0071555, RefSeq:WP_002891149.1, SO:0001217, UniParc:UPI00019FCAFB, UniRef:UniRef100_A0A074IXL3, UniRef:UniRef50_O70055, UniRef:UniRef90_A3CR85
contig_1	cds	1926742	1927989	-	IPMCLH_09380	dltB	D-alanyl-lipoteichoic acid biosynthesis protein DltB	COG:COG1696, COG:M, EC:2.3.1.-, GO:0005886, GO:0016746, GO:0070395, KEGG:K03739, RefSeq:WP_195214877.1, SO:0001217, UniParc:UPI00189A88DC, UniRef:UniRef100_UPI00189A88DC, UniRef:UniRef50_Q5M4V4, UniRef:UniRef90_Q5M4V4
contig_1	cds	1927986	1929536	-	IPMCLH_09385	dltA	D-alanine--poly(phosphoribitol) ligase subunit DltA	COG:COG1020, COG:Q, RefSeq:WP_014633026.1, SO:0001217, UniParc:UPI000217A9C2, UniRef:UniRef100_A0A3R9I5N8, UniRef:UniRef50_Q53526, UniRef:UniRef90_A0A2X3ULN9
contig_1	cds	1929902	1930120	+	IPMCLH_09390		transposase	SO:0001217, UniRef:UniRef50_UPI0007656963, UniRef:UniRef90_UPI0007656963
contig_1	cds	1930195	1931214	+	IPMCLH_09395	tnp	IS30 family IS1139 transposase	GO:0003677, GO:0004803, GO:0006313, GO:0015074, IS:IS1139, RefSeq:WP_171021848.1, SO:0001217, UniParc:UPI0007650D58, UniRef:UniRef100_Q55272, UniRef:UniRef50_P37245, UniRef:UniRef90_P37245
contig_1	cds	1931284	1931754	+	IPMCLH_09400		Transposase	SO:0001217, UniRef:UniRef50_F7V5R1
contig_1	cds	1931835	1932716	+	IPMCLH_09405		IS3 family transposase	SO:0001217, UniParc:UPI00061FAA6E, UniRef:UniRef100_A0A2X4AT15, UniRef:UniRef50_F7V5R0, UniRef:UniRef90_T0TVZ7
contig_1	cds	1932931	1933404	-	IPMCLH_09410	tnp	IS200/IS605 family transposase	COG:COG1943, COG:X, RefSeq:WP_013990678.1, SO:0001217, UniParc:UPI0002145DF8, UniRef:UniRef100_A0A0F3HTA7, UniRef:UniRef50_A0A8J6JHH0, UniRef:UniRef90_F8LGL4
contig_1	cds	1933570	1935318	-	IPMCLH_09415	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_014633025.1, SO:0001217, UniParc:UPI000217A9C1, UniRef:UniRef100_F8HCP1, UniRef:UniRef50_A0A4V0J3Y7, UniRef:UniRef90_A0A3S4NFL6
contig_1	cds	1935308	1937047	-	IPMCLH_09420	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_045001666.1, SO:0001217, UniParc:UPI0002DCDA2D, UniRef:UniRef100_A0A428AUQ8, UniRef:UniRef50_A0A4G4SC01, UniRef:UniRef90_A0A448ABA6
contig_1	cds	1937078	1937689	-	IPMCLH_09425		Antigen	RefSeq:WP_037597899.1, SO:0001217, UniParc:UPI00055BFCDE, UniRef:UniRef100_J7TYW8, UniRef:UniRef50_Q99ZN9, UniRef:UniRef90_J7TYW8
contig_1	cds	1937691	1938668	-	IPMCLH_09430		Nucleoid-associated bacterial family protein	RefSeq:WP_004182374.1, SO:0001217, UniParc:UPI000217A9BF, UniRef:UniRef100_F8HCN8, UniRef:UniRef50_Q8DU68, UniRef:UniRef90_Q5M4W0
